customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,segment
C253,191,1,7870.0,3,2,1,6,Potential Loyalist
C2530,650,1,26831.1,1,2,1,4,At Risk
C2531,264,1,205704.45,3,2,4,9,Loyal
C2532,79,1,241336.0,4,2,4,10,Champions
C2533,190,1,35460.3,3,2,1,6,Potential Loyalist
C2534,492,1,6586.4,2,2,1,5,At Risk
C2535,409,1,127464.0,2,2,3,7,Potential Loyalist
C2536,125,2,238001.7,4,4,4,12,Champions
C2537,245,1,289044.0,3,2,4,9,Loyal
C2538,213,1,244085.4,3,2,4,9,Loyal
C2539,401,1,57713.6,2,2,2,6,Potential Loyalist
C254,236,1,132604.25,3,2,3,8,Loyal
C2540,690,1,29036.8,1,2,1,4,At Risk
C2541,333,1,69996.6,3,2,2,7,Potential Loyalist
C2542,327,1,45494.55,3,2,2,7,Potential Loyalist
C2543,230,1,189040.0,3,2,4,9,Loyal
C2544,559,1,136421.6,1,2,3,6,Potential Loyalist
C2545,85,1,61056.0,4,2,2,8,Loyal
C2546,343,1,141577.2,3,2,3,8,Loyal
C2547,29,2,100499.5,4,4,3,11,Champions
C2548,495,1,173251.5,2,2,4,8,Loyal
C2549,108,1,152569.6,4,2,3,9,Loyal
C255,211,1,1041.25,3,2,1,6,Potential Loyalist
C2550,633,1,300757.5,1,2,4,7,Potential Loyalist
C2551,629,1,121368.6,1,2,3,6,Potential Loyalist
C2552,715,1,23904.8,1,2,1,4,At Risk
C2553,727,1,114872.4,1,2,3,6,Potential Loyalist
C2554,149,1,10648.8,4,2,1,7,Potential Loyalist
C2555,631,1,38377.8,1,2,1,4,At Risk
C2556,264,1,41517.0,3,2,2,7,Potential Loyalist
C2557,160,1,107486.4,4,2,3,9,Loyal
C2558,176,1,140291.2,4,2,3,9,Loyal
C2559,408,1,131938.2,2,2,3,7,Potential Loyalist
C256,121,1,165413.4,4,2,4,10,Champions
C2560,489,1,74499.0,2,2,2,6,Potential Loyalist
C2561,238,1,215953.2,3,2,4,9,Loyal
C2562,527,1,278347.5,2,2,4,8,Loyal
C2563,472,1,201297.0,2,2,4,8,Loyal
C2564,265,1,66670.0,3,2,2,7,Potential Loyalist
C2565,221,1,354706.25,3,2,4,9,Loyal
C2566,176,1,168717.0,4,2,4,10,Champions
C2567,431,1,90529.2,2,2,3,7,Potential Loyalist
C2568,314,1,65144.0,3,2,2,7,Potential Loyalist
C2569,51,1,147336.45,4,2,3,9,Loyal
C257,244,1,77248.0,3,2,2,7,Potential Loyalist
C2570,731,1,6458.4,1,2,1,4,At Risk
C2571,443,1,61626.5,2,2,2,6,Potential Loyalist
C2572,661,1,161542.75,1,2,4,7,Potential Loyalist
C2573,33,1,124657.6,4,2,3,9,Loyal
C2574,337,1,175026.9,3,2,4,9,Loyal
C2575,414,1,63491.4,2,2,2,6,Potential Loyalist
C2576,252,1,73190.4,3,2,2,7,Potential Loyalist
C2577,307,1,114839.25,3,2,3,8,Loyal
C2578,414,1,64983.8,2,2,2,6,Potential Loyalist
C2579,237,1,54820.8,3,2,2,7,Potential Loyalist
C258,153,1,214438.75,4,2,4,10,Champions
C2580,212,1,26198.7,3,2,1,6,Potential Loyalist
C2581,411,2,136223.09999999998,2,4,3,9,Loyal
C2582,486,1,147028.5,2,2,3,7,Potential Loyalist
C2583,596,1,82060.8,1,2,2,5,At Risk
C2584,127,1,167439.4,4,2,4,10,Champions
C2585,545,1,14010.0,1,2,1,4,At Risk
C2586,16,1,108018.8,4,2,3,9,Loyal
C2587,151,1,109395.0,4,2,3,9,Loyal
C2588,221,1,116650.5,3,2,3,8,Loyal
C2589,89,1,173616.3,4,2,4,10,Champions
C259,79,1,288895.0,4,2,4,10,Champions
C2590,610,1,53432.7,1,2,2,5,At Risk
C2591,361,1,9688.8,3,2,1,6,Potential Loyalist
C2592,103,1,77976.0,4,2,2,8,Loyal
C2593,261,1,125476.0,3,2,3,8,Loyal
C2594,446,1,128307.0,2,2,3,7,Potential Loyalist
C2595,597,1,237424.5,1,2,4,7,Potential Loyalist
C2596,557,1,17615.4,1,2,1,4,At Risk
C2597,207,1,186250.35,3,2,4,9,Loyal
C2598,364,1,47902.8,2,2,2,6,Potential Loyalist
C2599,212,1,167870.7,3,2,4,9,Loyal
C26,581,1,181929.6,1,2,4,7,Potential Loyalist
C260,436,1,83244.0,2,2,2,6,Potential Loyalist
C2600,213,1,236286.0,3,2,4,9,Loyal
C2601,535,1,163215.0,2,2,4,8,Loyal
C2602,643,1,119235.45,1,2,3,6,Potential Loyalist
C2603,588,1,6876.0,1,2,1,4,At Risk
C2604,345,1,323365.75,3,2,4,9,Loyal
C2605,31,1,96084.9,4,2,3,9,Loyal
C2606,627,1,30735.0,1,2,1,4,At Risk
C2607,562,1,51672.0,1,2,2,5,At Risk
C2608,51,1,97658.4,4,2,3,9,Loyal
C2609,582,1,221152.0,1,2,4,7,Potential Loyalist
C261,311,1,34273.8,3,2,1,6,Potential Loyalist
C2610,42,1,191613.0,4,2,4,10,Champions
C2611,689,1,108164.2,1,2,3,6,Potential Loyalist
C2612,197,1,191932.2,3,2,4,9,Loyal
C2613,336,1,262238.4,3,2,4,9,Loyal
C2614,465,1,189084.8,2,2,4,8,Loyal
C2615,608,1,18347.25,1,2,1,4,At Risk
C2616,485,1,95564.0,2,2,3,7,Potential Loyalist
C2617,401,1,183105.0,2,2,4,8,Loyal
C2618,406,1,22349.7,2,2,1,5,At Risk
C2619,145,1,187100.0,4,2,4,10,Champions
C262,148,1,31112.55,4,2,1,7,Potential Loyalist
C2620,532,1,62444.8,2,2,2,6,Potential Loyalist
C2621,193,1,133395.0,3,2,3,8,Loyal
C2622,94,1,149975.55,4,2,3,9,Loyal
C2623,58,1,94951.8,4,2,3,9,Loyal
C2624,216,1,165790.2,3,2,4,9,Loyal
C2625,238,1,92229.25,3,2,3,8,Loyal
C2626,487,1,142941.75,2,2,3,7,Potential Loyalist
C2627,245,1,51339.0,3,2,2,7,Potential Loyalist
C2628,84,1,162352.0,4,2,4,10,Champions
C2629,97,1,54896.0,4,2,2,8,Loyal
C263,176,1,35020.8,4,2,1,7,Potential Loyalist
C2630,57,1,81506.5,4,2,2,8,Loyal
C2631,343,1,32734.8,3,2,1,6,Potential Loyalist
C2632,320,1,194015.0,3,2,4,9,Loyal
C2633,165,1,47452.8,4,2,2,8,Loyal
C2634,695,1,129598.05,1,2,3,6,Potential Loyalist
C2635,48,1,14296.5,4,2,1,7,Potential Loyalist
C2636,359,1,36533.6,3,2,1,6,Potential Loyalist
C2637,484,1,134762.4,2,2,3,7,Potential Loyalist
C2638,437,1,44330.8,2,2,2,6,Potential Loyalist
C2639,35,1,110673.0,4,2,3,9,Loyal
C264,192,1,59316.1,3,2,2,7,Potential Loyalist
C2640,716,1,292723.5,1,2,4,7,Potential Loyalist
C2641,682,1,50806.8,1,2,2,5,At Risk
C2642,557,1,115457.6,1,2,3,6,Potential Loyalist
C2643,367,1,43432.1,2,2,2,6,Potential Loyalist
C2644,638,1,28226.4,1,2,1,4,At Risk
C2645,219,1,267615.0,3,2,4,9,Loyal
C2646,575,1,7606.8,1,2,1,4,At Risk
C2647,673,1,17978.4,1,2,1,4,At Risk
C2648,511,1,87490.8,2,2,3,7,Potential Loyalist
C2649,632,1,302863.5,1,2,4,7,Potential Loyalist
C265,181,2,141832.8,4,4,3,11,Champions
C2650,504,1,122234.25,2,2,3,7,Potential Loyalist
C2651,211,1,51467.2,3,2,2,7,Potential Loyalist
C2652,179,1,16552.0,4,2,1,7,Potential Loyalist
C2653,499,1,81321.9,2,2,2,6,Potential Loyalist
C2654,474,1,96575.1,2,2,3,7,Potential Loyalist
C2655,371,1,55303.2,2,2,2,6,Potential Loyalist
C2656,368,1,316493.25,2,2,4,8,Loyal
C2657,44,1,244134.0,4,2,4,10,Champions
C2658,460,1,89766.8,2,2,3,7,Potential Loyalist
C2659,58,1,49102.0,4,2,2,8,Loyal
C266,258,1,45033.3,3,2,2,7,Potential Loyalist
C2660,351,1,54355.5,3,2,2,7,Potential Loyalist
C2661,474,1,65081.1,2,2,2,6,Potential Loyalist
C2662,445,2,99486.4,2,4,3,9,Loyal
C2663,135,1,233610.0,4,2,4,10,Champions
C2664,476,1,358938.5,2,2,4,8,Loyal
C2665,206,1,37722.6,3,2,1,6,Potential Loyalist
C2666,541,1,11212.35,2,2,1,5,At Risk
C2667,220,1,71060.0,3,2,2,7,Potential Loyalist
C2668,535,1,51134.7,2,2,2,6,Potential Loyalist
C2669,459,1,140072.4,2,2,3,7,Potential Loyalist
C267,218,2,323552.0,3,4,4,11,Champions
C2670,32,1,13572.0,4,2,1,7,Potential Loyalist
C2671,220,1,69069.6,3,2,2,7,Potential Loyalist
C2672,225,1,38599.2,3,2,1,6,Potential Loyalist
C2673,412,1,119936.7,2,2,3,7,Potential Loyalist
C2674,678,1,279550.0,1,2,4,7,Potential Loyalist
C2675,233,1,309854.75,3,2,4,9,Loyal
C2676,143,1,120297.1,4,2,3,9,Loyal
C2677,146,1,164590.6,4,2,4,10,Champions
C2678,598,1,7898.3,1,2,1,4,At Risk
C2679,239,1,114370.9,3,2,3,8,Loyal
C268,402,1,206920.0,2,2,4,8,Loyal
C2680,423,1,120615.8,2,2,3,7,Potential Loyalist
C2681,320,2,111766.59999999999,3,4,3,10,Champions
C2682,144,1,154237.5,4,2,3,9,Loyal
C2683,125,1,107168.0,4,2,3,9,Loyal
C2684,139,1,19346.85,4,2,1,7,Potential Loyalist
C2685,5,1,104652.0,4,2,3,9,Loyal
C2686,438,1,45086.4,2,2,2,6,Potential Loyalist
C2687,722,1,27817.6,1,2,1,4,At Risk
C2688,592,1,13406.4,1,2,1,4,At Risk
C2689,553,1,25028.25,1,2,1,4,At Risk
C269,97,1,123444.0,4,2,3,9,Loyal
C2690,585,1,18941.4,1,2,1,4,At Risk
C2691,394,1,129953.1,2,2,3,7,Potential Loyalist
C2692,340,1,296664.0,3,2,4,9,Loyal
C2693,31,1,103770.0,4,2,3,9,Loyal
C2694,521,1,63482.25,2,2,2,6,Potential Loyalist
C2695,713,1,55176.9,1,2,2,5,At Risk
C2696,145,1,140262.0,4,2,3,9,Loyal
C2697,21,1,24156.0,4,2,1,7,Potential Loyalist
C2698,391,1,142270.2,2,2,3,7,Potential Loyalist
C2699,666,1,63947.35,1,2,2,5,At Risk
C27,38,1,147601.65,4,2,3,9,Loyal
C270,245,2,47235.399999999994,3,4,2,9,Loyal
C2700,626,1,65959.2,1,2,2,5,At Risk
C2701,674,1,194915.7,1,2,4,7,Potential Loyalist
C2702,132,1,63974.0,4,2,2,8,Loyal
C2703,33,1,116291.9,4,2,3,9,Loyal
C2704,585,1,6458.4,1,2,1,4,At Risk
C2705,346,2,206776.0,3,4,4,11,Champions
C2706,95,1,65548.8,4,2,2,8,Loyal
C2707,389,1,110880.0,2,2,3,7,Potential Loyalist
C2708,275,1,221943.0,3,2,4,9,Loyal
C2709,599,1,65854.4,1,2,2,5,At Risk
C271,214,1,111245.0,3,2,3,8,Loyal
C2710,367,1,265780.0,2,2,4,8,Loyal
C2711,106,1,112212.0,4,2,3,9,Loyal
C2712,539,1,112845.75,2,2,3,7,Potential Loyalist
C2713,8,1,42325.0,4,2,2,8,Loyal
C2714,530,1,792.0,2,2,1,5,At Risk
C2715,535,1,189178.25,2,2,4,8,Loyal
C2716,620,1,33580.8,1,2,1,4,At Risk
C2717,83,1,57005.25,4,2,2,8,Loyal
C2718,412,1,53089.2,2,2,2,6,Potential Loyalist
C2719,279,1,71491.5,3,2,2,7,Potential Loyalist
C272,10,1,39508.8,4,2,1,7,Potential Loyalist
C2720,450,1,16421.4,2,2,1,5,At Risk
C2721,160,1,28123.2,4,2,1,7,Potential Loyalist
C2722,364,1,102623.9,2,2,3,7,Potential Loyalist
C2723,434,1,44234.85,2,2,2,6,Potential Loyalist
C2724,444,1,131387.85,2,2,3,7,Potential Loyalist
C2725,75,1,295200.0,4,2,4,10,Champions
C2726,362,1,195252.0,3,2,4,9,Loyal
C2727,320,1,42151.2,3,2,2,7,Potential Loyalist
C2728,442,1,4031.8,2,2,1,5,At Risk
C2729,719,1,8841.6,1,2,1,4,At Risk
C273,73,1,235716.0,4,2,4,10,Champions
C2730,576,1,58687.4,1,2,2,5,At Risk
C2731,67,1,46926.2,4,2,2,8,Loyal
C2732,675,1,120825.6,1,2,3,6,Potential Loyalist
C2733,350,1,29625.6,3,2,1,6,Potential Loyalist
C2734,488,1,86948.2,2,2,3,7,Potential Loyalist
C2735,171,1,58458.6,4,2,2,8,Loyal
C2736,478,1,256405.0,2,2,4,8,Loyal
C2737,643,1,155492.0,1,2,3,6,Potential Loyalist
C2738,719,1,47163.2,1,2,2,5,At Risk
C2739,324,1,290984.0,3,2,4,9,Loyal
C274,724,1,198685.8,1,2,4,7,Potential Loyalist
C2740,352,1,41126.4,3,2,2,7,Potential Loyalist
C2741,162,1,6284.0,4,2,1,7,Potential Loyalist
C2742,155,1,89459.1,4,2,3,9,Loyal
C2743,86,1,153926.6,4,2,3,9,Loyal
C2744,217,1,11222.55,3,2,1,6,Potential Loyalist
C2745,651,1,157689.6,1,2,3,6,Potential Loyalist
C2746,645,1,38316.0,1,2,1,4,At Risk
C2747,689,1,255308.8,1,2,4,7,Potential Loyalist
C2748,672,1,283532.25,1,2,4,7,Potential Loyalist
C2749,437,1,246267.0,2,2,4,8,Loyal
C275,541,1,2109.0,2,2,1,5,At Risk
C2750,493,1,376725.0,2,2,4,8,Loyal
C2751,76,1,22617.6,4,2,1,7,Potential Loyalist
C2752,704,1,250918.4,1,2,4,7,Potential Loyalist
C2753,538,1,121609.5,2,2,3,7,Potential Loyalist
C2754,681,1,96867.7,1,2,3,6,Potential Loyalist
C2755,373,1,116368.2,2,2,3,7,Potential Loyalist
C2756,202,1,110514.45,3,2,3,8,Loyal
C2757,33,1,196387.2,4,2,4,10,Champions
C2758,647,1,53679.0,1,2,2,5,At Risk
C2759,113,1,9070.0,4,2,1,7,Potential Loyalist
C276,120,1,44412.8,4,2,2,8,Loyal
C2760,710,1,94184.25,1,2,3,6,Potential Loyalist
C2761,7,2,311561.2,4,4,4,12,Champions
C2762,349,1,283214.0,3,2,4,9,Loyal
C2763,590,1,485.1,1,2,1,4,At Risk
C2764,113,1,40837.5,4,2,2,8,Loyal
C2765,310,1,36207.0,3,2,1,6,Potential Loyalist
C2766,533,1,124603.2,2,2,3,7,Potential Loyalist
C2767,193,2,80136.0,3,4,2,9,Loyal
C2768,716,1,46475.2,1,2,2,5,At Risk
C2769,163,1,58544.6,4,2,2,8,Loyal
C277,668,1,25673.0,1,2,1,4,At Risk
C2770,86,1,25431.3,4,2,1,7,Potential Loyalist
C2771,115,1,219667.2,4,2,4,10,Champions
C2772,34,1,79066.8,4,2,2,8,Loyal
C2773,373,1,10892.7,2,2,1,5,At Risk
C2774,363,1,204141.6,2,2,4,8,Loyal
C2775,231,1,199036.4,3,2,4,9,Loyal
C2776,208,1,16265.9,3,2,1,6,Potential Loyalist
C2777,642,1,127163.4,1,2,3,6,Potential Loyalist
C2778,155,1,47875.5,4,2,2,8,Loyal
C2779,476,1,131551.95,2,2,3,7,Potential Loyalist
C278,179,1,10362.6,4,2,1,7,Potential Loyalist
C2780,319,1,53124.0,3,2,2,7,Potential Loyalist
C2781,316,2,459763.5,3,4,4,11,Champions
C2782,548,1,142120.8,1,2,3,6,Potential Loyalist
C2783,162,1,51640.0,4,2,2,8,Loyal
C2784,628,1,15095.0,1,2,1,4,At Risk
C2785,178,1,112822.0,4,2,3,9,Loyal
C2786,262,1,57182.4,3,2,2,7,Potential Loyalist
C2787,276,1,91318.5,3,2,3,8,Loyal
C2788,617,1,39595.0,1,2,1,4,At Risk
C2789,403,1,55134.0,2,2,2,6,Potential Loyalist
C279,410,1,139956.75,2,2,3,7,Potential Loyalist
C2790,636,1,143334.0,1,2,3,6,Potential Loyalist
C2791,730,1,92557.35,1,2,3,6,Potential Loyalist
C2792,643,1,89855.0,1,2,3,6,Potential Loyalist
C2793,709,1,1017.45,1,2,1,4,At Risk
C2794,9,1,109143.0,4,2,3,9,Loyal
C2795,245,1,77608.0,3,2,2,7,Potential Loyalist
C2796,183,1,119644.0,4,2,3,9,Loyal
C2797,318,1,99133.8,3,2,3,8,Loyal
C2798,626,1,210867.2,1,2,4,7,Potential Loyalist
C2799,293,1,214807.35,3,2,4,9,Loyal
C28,581,1,21528.0,1,2,1,4,At Risk
C280,313,1,214047.9,3,2,4,9,Loyal
C2800,351,2,152067.8,3,4,3,10,Champions
C2801,399,1,139626.0,2,2,3,7,Potential Loyalist
C2802,613,1,49897.8,1,2,2,5,At Risk
C2803,429,1,135523.8,2,2,3,7,Potential Loyalist
C2804,180,1,209264.4,4,2,4,10,Champions
C2805,727,1,37171.2,1,2,1,4,At Risk
C2806,237,1,3644.8,3,2,1,6,Potential Loyalist
C2807,222,1,67662.8,3,2,2,7,Potential Loyalist
C2808,548,1,240301.8,1,2,4,7,Potential Loyalist
C2809,500,1,171105.0,2,2,4,8,Loyal
C281,385,1,144760.05,2,2,3,7,Potential Loyalist
C2810,154,1,281836.0,4,2,4,10,Champions
C2811,296,1,79714.0,3,2,2,7,Potential Loyalist
C2812,302,1,279892.8,3,2,4,9,Loyal
C2813,705,1,153276.3,1,2,3,6,Potential Loyalist
C2814,646,1,76177.0,1,2,2,5,At Risk
C2815,481,1,31383.9,2,2,1,5,At Risk
C2816,607,1,211775.0,1,2,4,7,Potential Loyalist
C2817,228,1,166182.3,3,2,4,9,Loyal
C2818,12,1,125881.2,4,2,3,9,Loyal
C2819,627,1,20932.0,1,2,1,4,At Risk
C282,105,1,5985.6,4,2,1,7,Potential Loyalist
C2820,501,1,88978.0,2,2,3,7,Potential Loyalist
C2821,657,1,100755.6,1,2,3,6,Potential Loyalist
C2822,718,1,19910.4,1,2,1,4,At Risk
C2823,563,1,133250.8,1,2,3,6,Potential Loyalist
C2824,342,1,111886.35,3,2,3,8,Loyal
C2825,458,1,100054.4,2,2,3,7,Potential Loyalist
C2826,160,1,41223.3,4,2,2,8,Loyal
C2827,326,1,99849.5,3,2,3,8,Loyal
C2828,394,2,253524.0,2,4,4,10,Champions
C2829,238,1,61495.8,3,2,2,7,Potential Loyalist
C283,423,1,210764.7,2,2,4,8,Loyal
C2830,452,1,90315.0,2,2,3,7,Potential Loyalist
C2831,435,1,19821.6,2,2,1,5,At Risk
C2832,327,1,62548.0,3,2,2,7,Potential Loyalist
C2833,111,2,127502.4,4,4,3,11,Champions
C2834,180,1,3454.2,4,2,1,7,Potential Loyalist
C2835,299,1,20828.0,3,2,1,6,Potential Loyalist
C2836,423,1,195885.0,2,2,4,8,Loyal
C2837,496,1,92633.0,2,2,3,7,Potential Loyalist
C2838,332,1,91043.2,3,2,3,8,Loyal
C2839,446,2,200194.0,2,4,4,10,Champions
C284,420,1,69931.8,2,2,2,6,Potential Loyalist
C2840,427,1,38902.8,2,2,1,5,At Risk
C2841,452,1,254635.0,2,2,4,8,Loyal
C2842,421,1,30367.95,2,2,1,5,At Risk
C2843,75,1,134073.0,4,2,3,9,Loyal
C2844,349,1,140771.0,3,2,3,8,Loyal
C2845,526,1,69114.0,2,2,2,6,Potential Loyalist
C2846,523,1,4438.7,2,2,1,5,At Risk
C2847,379,1,90582.4,2,2,3,7,Potential Loyalist
C2848,255,1,63750.6,3,2,2,7,Potential Loyalist
C2849,327,1,16681.6,3,2,1,6,Potential Loyalist
C285,109,1,129494.7,4,2,3,9,Loyal
C2850,721,1,61930.5,1,2,2,5,At Risk
C2851,529,1,7452.75,2,2,1,5,At Risk
C2852,694,1,29156.4,1,2,1,4,At Risk
C2853,94,1,338067.0,4,2,4,10,Champions
C2854,311,1,33842.8,3,2,1,6,Potential Loyalist
C2855,458,1,27879.15,2,2,1,5,At Risk
C2856,282,1,57997.8,3,2,2,7,Potential Loyalist
C2857,412,1,168564.0,2,2,4,8,Loyal
C2858,348,1,63796.5,3,2,2,7,Potential Loyalist
C2859,382,1,73733.3,2,2,2,6,Potential Loyalist
C286,692,1,54462.6,1,2,2,5,At Risk
C2860,136,1,152484.5,4,2,3,9,Loyal
C2861,65,1,90768.7,4,2,3,9,Loyal
C2862,415,1,40663.8,2,2,1,5,At Risk
C2863,602,1,195340.5,1,2,4,7,Potential Loyalist
C2864,110,1,25700.0,4,2,1,7,Potential Loyalist
C2865,571,1,133689.7,1,2,3,6,Potential Loyalist
C2866,352,1,23233.2,3,2,1,6,Potential Loyalist
C2867,546,1,9894.6,1,2,1,4,At Risk
C2868,265,1,10023.45,3,2,1,6,Potential Loyalist
C2869,367,1,29422.8,2,2,1,5,At Risk
C287,601,1,137109.6,1,2,3,6,Potential Loyalist
C2870,378,1,55267.0,2,2,2,6,Potential Loyalist
C2871,258,1,88662.4,3,2,3,8,Loyal
C2872,126,1,2635.0,4,2,1,7,Potential Loyalist
C2873,346,1,85460.4,3,2,2,7,Potential Loyalist
C2874,440,1,302315.0,2,2,4,8,Loyal
C2875,157,1,217749.6,4,2,4,10,Champions
C2876,103,1,76858.2,4,2,2,8,Loyal
C2877,357,1,159304.8,3,2,3,8,Loyal
C2878,27,1,3345.6,4,2,1,7,Potential Loyalist
C2879,174,1,87459.2,4,2,3,9,Loyal
C288,542,1,236819.8,2,2,4,8,Loyal
C2880,301,1,206118.0,3,2,4,9,Loyal
C2881,138,1,52761.6,4,2,2,8,Loyal
C2882,251,1,50296.2,3,2,2,7,Potential Loyalist
C2883,730,1,118178.1,1,2,3,6,Potential Loyalist
C2884,467,1,240004.0,2,2,4,8,Loyal
C2885,319,1,190150.4,3,2,4,9,Loyal
C2886,450,1,62884.7,2,2,2,6,Potential Loyalist
C2887,175,1,5844.8,4,2,1,7,Potential Loyalist
C2888,214,1,33317.0,3,2,1,6,Potential Loyalist
C2889,497,1,61295.4,2,2,2,6,Potential Loyalist
C289,554,1,112901.8,1,2,3,6,Potential Loyalist
C2890,569,1,289980.0,1,2,4,7,Potential Loyalist
C2891,588,1,51403.5,1,2,2,5,At Risk
C2892,466,1,182013.0,2,2,4,8,Loyal
C2893,501,1,73078.2,2,2,2,6,Potential Loyalist
C2894,379,1,72919.8,2,2,2,6,Potential Loyalist
C2895,682,1,24922.0,1,2,1,4,At Risk
C2896,493,1,255806.5,2,2,4,8,Loyal
C2897,319,1,172902.0,3,2,4,9,Loyal
C2898,385,1,201708.0,2,2,4,8,Loyal
C2899,204,1,62586.4,3,2,2,7,Potential Loyalist
C29,222,1,80529.0,3,2,2,7,Potential Loyalist
C290,405,1,40048.2,2,2,1,5,At Risk
C2900,41,1,14657.4,4,2,1,7,Potential Loyalist
C2901,667,1,90924.0,1,2,3,6,Potential Loyalist
C2902,702,1,49571.0,1,2,2,5,At Risk
C2903,267,2,188378.0,3,4,4,11,Champions
C2904,341,1,35762.75,3,2,1,6,Potential Loyalist
C2905,153,1,140896.8,4,2,3,9,Loyal
C2906,40,1,16640.8,4,2,1,7,Potential Loyalist
C2907,480,1,40367.35,2,2,1,5,At Risk
C2908,370,1,109682.4,2,2,3,7,Potential Loyalist
C2909,490,1,115619.4,2,2,3,7,Potential Loyalist
C291,713,1,169416.0,1,2,4,7,Potential Loyalist
C2910,498,1,24944.1,2,2,1,5,At Risk
C2911,214,1,135716.0,3,2,3,8,Loyal
C2912,667,1,56116.8,1,2,2,5,At Risk
C2913,381,1,307128.0,2,2,4,8,Loyal
C2914,302,1,4553.35,3,2,1,6,Potential Loyalist
C2915,186,1,62790.4,3,2,2,7,Potential Loyalist
C2916,131,2,160469.6,4,4,3,11,Champions
C2917,586,1,89409.25,1,2,3,6,Potential Loyalist
C2918,245,1,79204.5,3,2,2,7,Potential Loyalist
C2919,95,1,175645.5,4,2,4,10,Champions
C292,135,1,112586.4,4,2,3,9,Loyal
C2920,18,1,184346.55,4,2,4,10,Champions
C2921,214,1,85198.4,3,2,2,7,Potential Loyalist
C2922,245,2,157872.6,3,4,3,10,Champions
C2923,402,1,71491.3,2,2,2,6,Potential Loyalist
C2924,417,1,52599.6,2,2,2,6,Potential Loyalist
C2925,310,2,171181.85,3,4,4,11,Champions
C2926,551,1,12184.7,1,2,1,4,At Risk
C2927,191,2,311170.5,3,4,4,11,Champions
C2928,187,2,108563.15,3,4,3,10,Champions
C2929,519,1,137345.55,2,2,3,7,Potential Loyalist
C293,597,1,125893.5,1,2,3,6,Potential Loyalist
C2930,561,1,31776.0,1,2,1,4,At Risk
C2931,169,1,1889.6,4,2,1,7,Potential Loyalist
C2932,395,1,53104.0,2,2,2,6,Potential Loyalist
C2933,288,1,150576.9,3,2,3,8,Loyal
C2934,170,1,96211.8,4,2,3,9,Loyal
C2935,570,1,127129.0,1,2,3,6,Potential Loyalist
C2936,482,1,88540.8,2,2,3,7,Potential Loyalist
C2937,629,1,71979.3,1,2,2,5,At Risk
C2938,659,1,120180.7,1,2,3,6,Potential Loyalist
C2939,221,1,57519.5,3,2,2,7,Potential Loyalist
C294,407,1,31920.0,2,2,1,5,At Risk
C2940,533,1,111195.0,2,2,3,7,Potential Loyalist
C2941,197,1,279513.75,3,2,4,9,Loyal
C2942,638,1,67190.8,1,2,2,5,At Risk
C2943,168,1,84166.4,4,2,2,8,Loyal
C2944,343,1,303544.0,3,2,4,9,Loyal
C2945,589,1,39927.9,1,2,1,4,At Risk
C2946,47,1,7061.4,4,2,1,7,Potential Loyalist
C2947,681,1,246460.4,1,2,4,7,Potential Loyalist
C2948,370,1,7068.8,2,2,1,5,At Risk
C2949,630,1,28857.6,1,2,1,4,At Risk
C295,209,1,64999.0,3,2,2,7,Potential Loyalist
C2950,276,1,44724.0,3,2,2,7,Potential Loyalist
C2951,186,1,129470.75,3,2,3,8,Loyal
C2952,533,1,122782.4,2,2,3,7,Potential Loyalist
C2953,136,1,181580.0,4,2,4,10,Champions
C2954,483,1,279064.0,2,2,4,8,Loyal
C2955,327,1,127022.0,3,2,3,8,Loyal
C2956,360,2,128686.3,3,4,3,10,Champions
C2957,666,1,116376.0,1,2,3,6,Potential Loyalist
C2958,721,1,61785.0,1,2,2,5,At Risk
C2959,44,1,56662.0,4,2,2,8,Loyal
C296,540,1,71352.0,2,2,2,6,Potential Loyalist
C2960,428,1,169068.8,2,2,4,8,Loyal
C2961,639,1,69136.25,1,2,2,5,At Risk
C2962,611,1,81152.8,1,2,2,5,At Risk
C2963,404,1,207221.6,2,2,4,8,Loyal
C2964,585,1,6956.8,1,2,1,4,At Risk
C2965,301,1,129669.3,3,2,3,8,Loyal
C2966,126,1,278914.5,4,2,4,10,Champions
C2967,639,1,14133.0,1,2,1,4,At Risk
C2968,69,1,34358.7,4,2,1,7,Potential Loyalist
C2969,558,1,49429.0,1,2,2,5,At Risk
C297,440,1,88730.0,2,2,3,7,Potential Loyalist
C2970,195,1,93680.0,3,2,3,8,Loyal
C2971,107,1,32883.1,4,2,1,7,Potential Loyalist
C2972,319,1,206371.2,3,2,4,9,Loyal
C2973,724,1,135717.6,1,2,3,6,Potential Loyalist
C2974,603,1,115664.4,1,2,3,6,Potential Loyalist
C2975,713,1,33468.75,1,2,1,4,At Risk
C2976,596,1,160833.6,1,2,3,6,Potential Loyalist
C2977,468,1,171148.8,2,2,4,8,Loyal
C2978,499,1,17126.4,2,2,1,5,At Risk
C2979,277,1,208476.8,3,2,4,9,Loyal
C298,473,1,210767.0,2,2,4,8,Loyal
C2980,76,1,40352.0,4,2,1,7,Potential Loyalist
C2981,603,1,288913.5,1,2,4,7,Potential Loyalist
C2982,684,1,61948.0,1,2,2,5,At Risk
C2983,205,1,27672.6,3,2,1,6,Potential Loyalist
C2984,233,1,85384.0,3,2,2,7,Potential Loyalist
C2985,267,1,91835.55,3,2,3,8,Loyal
